tmdb_id,genre_ids
10806,35
2617,35
1281,"35,10751,12"
376866,18
39874,"27,53,9648"
30943,"18,9648"
20048,"35,10749"
16617,"9648,53,80"
15301,"27,14,878"
12689,"35,18,10751,10749"
553608,"10749,35"
457335,"28,35"
8922,"27,53,9648,18"
636,"878,28,18"
11846,"35,10749"
200713,35
54318,"10751,12,14"
2069,"35,80"
682,"12,28,53"
653598,"35,80,27"
309304,"35,18"
82654,"27,35,10749"
18585,"10749,35,18"
14442,"10751,14,35"
10859,"28,35,10749"
10761,"35,10749"
435707,"18,35"
303858,"53,18"
240832,"28,878"
26285,35
7300,"10749,35"
5125,"18,53"
10957,"16,12,10751,14"
6947,"18,9648,53"
11047,"10751,16,12,35"
3981,"35,10749"
171,"35,10749,18"
9843,"28,35,80,53"
523172,"35,18"
396940,"18,53"
109451,"16,10751,35"
9422,18
9422,18
20726,"35,10751"
10140,"12,10751,14"
5174,"28,35,80"
582883,"35,27"
123553,"14,28,9648"
7873,"80,18,53,28"
324670,"878,53,28"
157547,27
346685,"53,9648,18,80"
72197,"16,12,10751,35"
45156,"35,18,10749"
9928,"16,35,10751,878"
184098,"35,10749"
299054,"28,12,53"
49527,"28,53,80"
27346,27
11359,"12,10751,14"
531454,"35,10402"
16296,"35,27,878"
8208,"53,9648"
6081,"35,80,9648"
200,"878,28,12,53"
266082,18
79218,"16,10751,10770"
10471,35
2294,35
630240,"18,53,27"
593910,"14,10749,35"
544431,"18,9648,80"
467938,"28,53,27"
403605,"28,53,80"
44147,"28,35"
9403,"35,18"
4421,"28,18"
395992,"27,878,9648,53"
320588,"35,18,10749"
9425,"878,28,18,14"
2207,"28,12,80,53"
2133,"28,12,18,53"
397722,"18,53"
286554,"10749,35"
11229,"35,18,53"
9593,"12,14,28,35,10751"
5683,"35,12"
1406,"35,37"
753342,"18,36,10752"
429203,"35,80,18"
28032,"16,10751,14,10749,10402"
12308,"35,18,10749"
611207,"35,10749"
84184,"35,18,10749"
13193,35
10766,"27,53"
10529,"878,28"
8952,"35,80,18,10749"
13655,"10751,10402,35,18,10770,10749"
13333,"18,28,53"
521029,"27,9648,53"
333484,"12,28,37"
9975,"12,16,35,10751"
1013860,"28,35,14,80"
585378,"878,18"
528491,"35,80,9648"
379862,27
328589,"35,18"
193610,"35,10749"
13249,"37,28,18"
11596,"27,9648,14"
10210,"14,35,10749"
2046,"27,18,53,9648"
356298,"35,18"
884,18
231,"18,53"
583268,"18,10749,35"
571384,"27,9648,53"
95610,"35,10749"
16899,"35,10749"
10540,"878,28"
536437,"9648,53,28,878"
450001,"28,80,18"
430155,"878,12,28"
81025,"18,10749,35"
41602,"28,35,18,10749,53"
10490,35
9679,"28,80,53"
991,"18,878"
532639,"14,12,10751"
48650,"18,10749"
11564,"28,80,18,53"
10677,"18,10749"
425001,"35,10751"
6795,"878,12,10751"
374052,"35,27,10749"
302699,"28,35,80,9648"
74387,35
72784,53
61891,"18,36,53"
22620,"9648,35,14"
8224,"53,80,9648"
5718,"35,18"
644090,"10749,35"
14055,"18,35,10749"
14001,27
10898,"16,12,10751,35"
8584,"12,28,35,37"
4380,"18,10749,35"
3036,"18,27,878,10749"
429189,"18,10749"
341013,"28,53"
11894,"35,18,10751,10749"
11584,"35,10749"
877269,"16,10751,12,878"
689700,80
582913,"27,18,9648,878"
72105,"35,14"
3594,"53,9648,80"
811,"12,878"
669664,"35,12,10749"
12535,"35,9648,53"
5336,"18,27"
11498,"53,10749,9648"
8987,"12,53"
238615,"878,9648,53,28"
29437,"27,878"
16871,"27,53"
11172,"35,10402,10749"
567748,"18,53"
425972,"18,53,27"
36668,"12,28,878,53"
27576,"28,9648,53"
14191,"14,10749,10751,35"
11444,35
36834,"18,10749"
9792,"27,53"
2655,"18,27,9648,53"
628900,"28,12,53"
454992,"28,35"
62046,"9648,35,80"
6557,"35,10749"
4241,"35,18,27,53"
137093,35
34544,"53,28,12,35,80"
606117,"35,10402,10749,14"
431072,35
300668,"878,27"
241554,"28,80,53"
10246,35
559,"14,28,12"
415842,"28,53"
152795,"18,878,16"
136797,"28,80,18,53"
694254,18
626393,"10751,28"
293970,"35,27"
175291,"35,80,18"
49017,"27,28,14"
15357,"28,53,80"
1989,"18,10749"
419835,"9648,80,53"
76170,"28,878,12"
11529,"35,10749"
728526,"878,9648,53,18"
211672,"10751,16,12,35"
12117,"18,53"
11503,"27,53"
9556,"28,878,53"
463843,"27,53"
460668,"35,10749"
343674,"27,53"
298729,35
58232,"35,10749"
13022,"28,27,53"
4513,"27,53"
75,"35,14,878"
316727,"28,27,53"
199534,"27,53"
10699,"35,18"
681,"12,28,53"
339527,"53,80,9648"
294795,"14,9648,53,18"
34769,"18,28,35,80"
268238,"18,35"
59859,"28,12,80"
670203,"53,18"
640146,"28,12,878"
524369,80
449985,"53,28"
433501,"80,53,18"
117263,"28,53"
4488,27
540,"28,35,10749"
802217,"10751,35,14"
587996,"28,80,53"
77561,"878,18"
16353,"12,28,53"
13154,"28,35,80,53"
10741,18
157360,35
11128,"18,28,53"
9408,"16,35,10751"
290751,"53,9648,18,80"
16614,"35,18"
10671,"28,18,53"
300667,"35,18"
9671,"12,35"
928,"35,27,14"
13417,"16,35,10751"
715123,"27,878"
325348,"28,12,878"
314095,"12,18,36"
60420,"18,10749"
20662,"28,12,18"
3980,"35,27,878"
2275,"53,9648,80"
214,"27,53,80"
9788,35
649409,"80,18,9648"
531219,"10751,35,14"
74018,"35,10751,10749"
6687,"53,80,9648"
17707,18
9992,"12,14,16,10751"
9064,"27,53"
775996,"53,28,878"
525041,"10749,35"
500852,28
396461,"80,18,9648"
10074,"35,28,18"
299,"80,35,10402"
44269,35
513574,"18,10749,10402"
43549,"53,18"
13150,"80,18,9648,53"
6691,"18,35,10749"
1825,"28,18"
21610,"28,80,53"
18269,"10751,16,10749,12"
11460,"53,9648"
8054,"12,14,9648"
7461,"18,28,53,80"
766475,"9648,35,53"
294272,"12,10751,14"
15449,35
10592,"18,10752"
10337,"80,18,9648"
6957,"35,10749"
6279,"10402,35"
999644,35
515248,"35,10749"
13374,"10751,18,35"
387893,"12,16,35,10751,10770"
286987,"10751,878,10770"
8491,"35,80"
271736,18
16187,"16,10751,35,878,12"
9353,"35,10751"
8512,"53,80,18,9648"
709,"12,28,53"
435615,"27,53,878"
356305,35
145197,"18,878"
71688,"36,18"
27813,"35,27"
12435,"35,18,10749"
11081,"80,53"
10715,"16,35,10751"
746333,"35,28"
320367,18
294652,"28,80,18,53"
77949,"27,53,9648"
50780,18
10057,"28,12,35"
314405,"10749,14,27"
11913,35
11680,35
10851,"18,53,80,9648"
5551,"28,12,53"
121674,"18,10749"
18086,"27,35"
9317,"35,878"
9294,"18,10749,878"
6488,"35,27"
631843,"53,9648,27"
295699,35
84188,"18,53"
9759,"28,53"
762968,"35,53"
574060,"28,80,53"
209403,35
68735,"28,12,14"
503616,"10749,35"
15139,"10751,14,878,16"
10047,"12,18,28,36,10752"
250574,27
21057,"16,18,10749,10770"
10017,"28,878"
189,"80,28,53"
58235,18
10543,53
118293,"35,16,10402"
81342,"18,35,10749"
38365,35
15653,"16,10751,35"
14114,"10402,18"
262500,"28,12,878,53"
222461,"27,9648,53"
521034,"10751,14,18"
112205,"80,35,28"
57800,"16,35,12,10751"
1734,"12,28,14"
608,"28,12,35,878"
623491,"35,27"
592336,35
477033,"18,14,27"
408033,35
27429,"27,878"
11215,"35,18,10749"
11008,"12,35,10751"
602545,"53,9648"
300168,"12,36,28,14"
293646,"18,36"
202575,"10751,14,16,12"
11120,"18,12"
1968,"35,18,10749"
173185,35
82682,"80,18,28,53"
66195,"35,53,80"
10413,"28,18,53,10749"
2119,"12,28,18"
41733,"35,18"
11427,"9648,27,53"
9718,35
8077,"878,28,27"
6951,"28,35,53,80,10751"
2642,"35,10749"
714,"12,28,53"
338970,"28,12,14"
181812,"12,28,878"
46929,"16,10402"
16248,"10751,878,28"
11002,"12,18,28,10749"
10192,"35,12,14,16,10751"
1647,"28,53"
1247,"18,53,36"
617,"9648,53,18"
411999,"878,80,9648"
250225,"18,9648,10749"
674944,"53,18"
406759,"878,12,28"
399035,"28,53,9648"
11852,"35,14"
11068,"35,18,10749"
4247,35
801071,27
405775,"10752,53,18"
332567,"27,18,53"
13523,"35,12,10749"
520023,"35,27,9648"
438348,35
82525,"80,18,53"
13250,"80,18,53"
9902,"27,53"
2075,"10749,35,80"
539649,"9648,53,27"
179538,"35,27"
8007,"28,18,53,10752"
527660,18
509967,"28,35,53"
156711,"35,10749"
48231,"18,53"
10847,"12,18,53"
9785,"14,53"
9472,35
21705,"10751,16"
18487,"80,53,28"
4824,"28,53,12,80"
2026,"28,53,80"
1619,"28,80,18,53"
625450,"35,18,10749"
4614,"53,28,18"
1268,"10751,35"
836466,16
320028,35
203739,"35,28,14"
38093,"35,18,10749"
23631,"28,35,53"
8960,"14,28"
1049,"18,53,9648,10749"
415401,"35,18"
345911,"27,53,9648"
59981,"16,10751,14"
601844,"53,27,28"
38357,"18,35,10749"
12201,"80,18,9648,53"
11114,"14,16,35,10751"
2043,"80,9648,53,28"
24920,27
11560,"18,9648,53,80"
1577,"27,28,878"
82675,"28,80,53"
34588,35
13373,"35,80,18,10751"
2453,"28,53"
9414,"35,53,80,28"
8965,"14,16,878,10751,28"
269148,"18,35"
4351,"80,18,9648,53"
2667,"27,9648"
324668,"28,53,9648,18"
86555,"18,35"
11821,"35,10749"
10611,"35,18"
1378,"10749,18,35"
438808,"80,18"
392142,"35,10752,12"
340837,"27,9648,878"
13394,"12,16,35,14,10751"
10428,"28,80,53,18"
6637,"28,12,9648,53"
4728,35
11845,"10749,18,14"
44244,"35,10402,10770"
2019,"28,12,80,53"
602269,"80,18,53"
76163,"28,12,53"
38594,"16,28,12,878"
20481,"27,14,28"
10314,"35,10749"
549294,"878,18,53,27"
13225,"10751,14,16,12"
7220,"28,80,18"
7131,"27,12,28"
331836,35
21778,35
16441,"14,12,28"
11096,"27,9648"
38117,"18,14,10749"
15947,"16,10751,10402"
9964,"28,35,27,878"
7512,"35,878,12"
146721,18
115210,27
77866,"53,28,18,80"
41283,"80,18,28,53"
8999,"18,53"
477489,"18,878,53"
76122,"12,14,878,28"
39385,35
11232,"10749,14,35"
10056,"80,18,53"
431530,35
137116,"10751,12,16,35"
4478,"10749,18"
700,"12,28,53"
458344,"35,18,10749"
631842,"53,9648,27"
8388,"35,37"
315880,"18,10749"
186992,"18,53"
8197,"9648,80"
430231,"878,27,53"
169917,"80,18,9648,53"
15596,35
10764,"12,28,53,80"
6440,"18,10749"
298312,"27,9648,53"
49526,"80,28,53"
2116,"53,80,18"
505058,"27,53,9648"
462919,"35,18,10749"
12403,"53,9648,12"
381034,"18,27,9648,53"
413362,"18,80,53"
121606,"27,53,9648"
606625,"27,53"
447200,"28,53,12"
355547,"35,12,10751,14,16"
30923,"14,10751"
11358,"12,18,28,53"
478820,"18,80,53"
420648,"27,53,35"
10028,"10402,18,10749"
638965,"35,14"
511987,"53,27,28"
257445,"12,27,35"
9945,"28,14,27"
9335,"28,53,80"
455656,35
283227,"18,10749"
145220,"35,12,80,10751"
73873,18
11653,"28,12,35,18,14"
432613,35
264729,"10749,35"
31867,"28,878,53,80"
9043,"35,18,10749"
5289,"18,28,80"
758009,"28,35,10749"
453405,"878,28,53"
703451,"10749,35"
509635,"53,27"
44706,35
8839,"14,35,10751"
587693,"10749,10751"
437557,35
75761,"27,35"
13600,"12,10751,14"
449574,"16,28,878"
79643,35
8386,35
449755,"10749,35"
22824,"9648,878,53"
18736,"10751,35"
10380,"12,16,10751,37"
10358,35
627463,18
438590,"878,28,12,10751"
152599,"18,10749"
145135,"878,53,27"
505379,"10749,18,9648,53"
396493,27
49529,"28,12,878"
40205,"14,18,10751"
11034,"18,10749"
9273,"80,35,12"
1687,"28,878"
478860,18
468219,"35,28,18"
83186,"35,9648"
38303,"35,10749"
11891,"35,28"
9777,"18,9648"
4953,"18,35"
2661,"28,35,80"
747688,18
288036,"35,10749"
284276,18
179,"80,53"
512196,"35,27,878"
407439,"18,14"
399361,"28,53,80,12"
326423,"35,18"
526019,35
339967,"18,14,878"
52520,"14,28,27"
15158,"28,27,878,53"
13637,"12,28,35,37,53"
8689,27
455,"35,18,10749"
736918,"10749,35,18"
296099,35
87421,"878,28,53"
86812,"878,18,9648,53"
27581,"28,35,80"
16577,"16,28,10751,878"
644092,"12,28,35,10751"
443791,"27,878,28,12"
333669,28
11088,"28,80,18,53"
1649,"12,35,878"
608195,"27,53,10752,14"
369781,35
124905,"28,18,878"
12146,"53,37,12"
11495,"27,53,878"
12912,"35,18,10749"
11352,"10749,14,18"
2267,"18,878,12"
2171,35
655082,"10749,18"
451500,35
376134,"18,10749,878,53,9648"
207768,"53,27,80"
12309,35
9584,"28,35"
9333,"80,28,37"
133694,18
10951,"12,28,35,10749"
149509,"18,14,53"
9715,"10749,18,35"
214756,"35,14"
16996,"35,14,18,10749"
201,"878,28,12,53"
82650,"35,10751"
26390,"80,18,53"
9490,"35,80"
8966,"14,18,10749"
72710,"28,12,878"
41630,"35,10749"
13641,"53,80"
9882,"18,28,53,80"
7737,"27,28,878"
290595,"28,12,18"
71552,35
63197,"18,27,53"
12611,"27,878,53"
7095,"35,10751,18"
810,"14,12,16,35,10751"
852448,53
280092,"27,53,9648"
63710,"10402,35,18"
28355,"27,9648,53"
604822,"35,53,28,12"
323373,"35,27,10402"
439998,35
157845,"80,18"
60599,"18,53"
11890,35
10426,35
10029,"35,80,53"
9963,"53,18,9648"
399248,"28,53,18"
11007,"35,10751"
10534,"18,12"
833097,"10749,35,10751"
541305,"80,18,35"
517302,"27,14"
514999,"28,35,9648"
446101,"53,27,35"
419680,35
1428,"28,18,9648"
429351,"10752,18,28,36"
117974,"35,80,10749"
9354,"12,35,10751,878"
763149,"27,80,18,53"
10431,"28,53"
13567,27
2309,"12,10751,14"
255343,"53,10749"
26515,"14,27"
9686,"35,18"
817,"12,35,80,878"
599975,"27,53"
102780,"18,14,53"
35019,"35,14,10751"
13968,"18,35,10749"
22804,"27,53"
11449,27
4964,"35,10749,18"
425336,"80,18"
155084,"27,53"
70436,"80,53,9648,27"
50698,"53,27"
39414,"35,18"
34813,"28,12,80,9648,53"
19901,"28,14,878"
14177,"35,10749"
305470,"28,12,878"
137321,"18,14,9648,10749"
279641,"35,18,10752"
11342,"27,14,28"
9339,"35,18,14"
592695,18
516329,"18,27,9648"
354216,"27,18,9648,53"
174772,"878,53"
58244,"10749,878,18,14"
36419,"18,27,9648,53"
16325,"28,53"
11212,"10751,35,12,80,18"
4917,"18,878,35"
26389,"28,80,53"
2320,"28,12,18,53"
652483,"35,18,10749"
597433,"80,9648,53"
328111,"12,35,16,10751"
245706,"80,18,36"
36643,"12,28,53"
14976,"18,10749"
9407,"80,18,53"
1880,"28,53,10752,18"
181283,"80,53"
15239,"35,27,878"
9494,"35,10749"
9101,35
689723,53
18892,"35,80"
9486,"12,28,35"
8843,"27,878,53"
525554,"28,18,53"
425980,"35,18"
274167,35
134597,"27,53"
25983,27
11625,"10751,16,12,35"
11619,"12,16,35,10751"
10651,"28,80,53"
9543,"12,14,28"
463272,"28,12,35"
270938,"12,28"
11060,"80,18"
10743,"28,35,53,80,9648"
199373,"53,80"
9477,"12,10752,36,28,18"
1537,"53,28,18"
627290,27
14326,"18,10749"
9349,"53,28,878,80"
7459,"10751,28,12,35"
9515,"28,35,80,18,53"
7553,35
460846,"28,53,80"
49021,"28,12,53"
8856,"12,18,28,10749,10751"
303542,"35,12,878,14"
37609,"10751,35,18,10402,10770"
12100,"10752,18,28,36"
169,"878,28,53"
338947,"27,9648"
291351,18
158015,"878,27,53"
13335,"35,12"
3172,"35,80"
721625,"53,10749,18,9648"
406563,"27,9648,53"
158852,"12,10751,9648,878"
11954,"878,27,53"
11238,"12,16,10751"
10307,"27,53,14"
483906,"28,80,18"
182415,"18,35"
82696,"18,35,10749"
24124,27
2619,"35,10749,14"
518452,"35,18"
592480,"35,18"
401478,"28,53,878"
49022,"35,18,10749"
43200,"35,18"
22582,"10751,16,35"
8845,"28,53"
515841,"35,14"
345940,"28,878,27"
48395,"14,27"
2080,"12,28,878"
296065,"27,9648"
267935,"12,10751,14"
253835,"28,18"
132232,27
10483,"28,53,878"
602147,"18,9648,53"
246080,"12,18,53"
14373,"28,80,18"
8984,"53,18,80"
8838,"28,80,18,53"
3040,"14,28,53"
196867,"35,18,10751"
134374,"28,80,35"
116741,35
15997,"16,12,10751"
11186,"27,53"
9896,"12,35"
9801,"35,10749"
334521,"28,80,9648"
259695,"80,18,53"
25913,"10751,16,12"
10447,"28,18,878,53"
774741,"16,35,10751"
41210,"35,10749,18"
9605,"53,18"
4787,"80,18,53"
323675,"28,35"
168530,"28,35"
13515,"27,9648"
507441,"878,27,18,9648"
259694,"35,10749"
15969,"10751,12,16,10749"
2246,53
9373,27
463821,"14,10751,35"
142320,35
13888,"12,18"
6282,"35,18,10402,10749"
141043,"35,18"
503736,"28,80,18,27,878,53"
34851,"878,28,53"
11459,"12,35,10751"
507,"28,80,18,53"
244458,"35,80,27,14"
1248,"80,18,53,27"
301272,35
29427,"9648,27,28"
11191,"35,18,10749"
10735,"35,10749,18,10751"
10521,"35,10749"
1845,"35,10749"
291276,"28,53"
146239,35
52015,"18,27,878"
14353,"27,878,10402"
11069,"28,27,35,878,53"
11041,35
4520,"18,9648,53"
693,"35,10749"
760868,"28,53"
27578,"53,12,28"
10188,"12,35,18"
9828,"53,9648,12,80"
830788,"27,53"
268531,"28,16,35,10751"
260346,"53,28"
11862,"35,10751"
9962,"18,35,10749"
5072,"27,35,53"
11587,"27,9648"
502682,"10749,35,18"
71677,28
38167,"18,10749"
15037,"35,10749"
9705,"28,80,53"
2990,53
2332,"28,35"
1599,"35,10749"
738652,"53,80,28"
467660,"27,53"
24929,"27,35"
21786,"27,9648,53"
10479,"10752,18"
428399,"27,14,18"
4507,"35,18,10749"
814800,"27,18,53"
254128,"28,18,53"
10498,"28,80,53"
9991,"35,18"
1588,35
384371,35
14728,"14,12,35"
121734,"16,35,12,10751"
11702,"28,80,53"
2135,"878,12,28"
138103,"28,12,53"
43933,"18,53,878"
369300,"27,9648,53"
76812,"53,9648"
49494,"12,18"
13934,"16,35,10751,27"
351809,"80,53"
184346,"53,80,27"
14207,"12,28,14"
9688,"35,18,10749"
2085,"28,80,53"
1689,"18,36"
606234,"878,18,14,53"
571495,"80,18"
298250,"27,9648,53"
79548,53
33217,"35,10751"
9922,"878,12,28,10752"
9358,"27,9648"
2770,"35,10749"
2577,"18,878,53"
707,"12,28,53"
800510,"80,53,18"
159117,"27,53"
58233,"80,28,35"
16288,"27,35"
14208,"14,28,12"
9822,"12,10751,28,14"
8851,"27,878"
2284,"10751,14,35"
109414,"28,35"
486101,"35,18"
433808,"27,53,9648"
94562,35
10523,"18,36"
10294,"27,53"
9369,"10751,16,12,35"
14844,"35,10749"
10303,"12,28,35,10749"
449563,"35,14,10749"
12103,"53,9648"
245703,"12,18,878"
10207,"10749,18"
1492,"28,12,18,36"
11976,"12,14"
589761,"18,36,12,28,14,9648"
582570,35
526007,"53,80,18"
339994,"18,80,53,27"
24873,"28,80,18"
22907,"28,80,18,53"
370978,"35,10749"
58151,"27,35"
49040,"28,53"
9805,"35,878"
513268,"27,53,9648"
10982,"16,35,10751,80"
8656,"28,18,878"
88794,"18,80,36"
32657,"12,14,10751"
760926,"28,12,53"
438396,"18,53"
9885,"27,53"
28794,"27,9648"
24021,"12,14,18,10749"
1844,"10749,18,9648"
209262,"36,18"
153518,"16,12,35,10751"
15512,"16,10751,12,878"
4959,"28,53,18,80"
823625,"28,53"
109439,35
60935,"27,878,9648"
26320,"10402,35,18"
11025,35
9378,"27,53"
9024,"35,10749"
674607,53
449562,"35,80"
178,28
188222,"35,18"
12721,28
692,"35,80"
36968,"10770,10751,35,14"
17466,"28,80,53"
1724,"878,28,12"
747687,18
347375,"28,53"
181533,"12,35,14,10751"
9280,"9648,80,53"
8273,"35,10749"
457435,"36,35"
293768,"18,53"
50619,"12,14,10749"
457041,"878,53,27,9648"
441701,27
80585,"35,18,10402,10749"
20701,"53,35,14,27"
18519,"10751,12"
9770,"28,18,53"
330112,"18,10749,35"
84194,"18,27"
10225,"27,9648,53"
2082,27
807172,27
455839,"878,12"
27374,"27,53"
23759,"12,28,18"
11357,"27,53"
9986,"35,10751,14"
9611,"35,10749"
5172,"878,12,35,18"
841,"28,878,12"
606876,"35,10749"
11431,"35,18,10749"
9694,"27,9648"
7552,"35,80"
780609,"27,53,14"
694234,"35,10749"
485894,53
56909,35
10730,"12,14"
843794,"878,10752"
11484,"28,878"
5968,"35,10749"
1727,"28,12,35,10749"
10657,"18,27"
9872,"10751,878,14"
9398,35
227300,"28,35,53"
9604,"28,80"
9061,"28,18,9648,53"
301355,"28,9648,53"
218778,"10751,35"
37834,"28,35"
11164,"35,28,10751,18"
9355,"28,12,878"
460885,"28,27,53,14"
24452,"27,35,14"
9804,"12,28,878"
11683,"27,878"
9039,"28,80,53,18"
753453,27
487297,"35,10749"
14008,"10751,10770,35"
467,"80,18,27,53"
23082,"35,14,10749"
18462,"35,27,878"
77950,"16,10751"
74725,"27,53,80"
14061,"18,36,10749"
9102,"27,878,10752"
87826,"35,28,18,10402"
50479,"14,10751,18,10770"
9598,"14,18,35,10751"
228967,"28,35"
38356,"28,878,12"
13474,"27,53"
1685,"12,878,9648"
227159,35
4379,"10749,35"
2662,"27,35"
510388,"35,27,18"
89185,"35,18,10751,10770"
75638,53
9621,"35,18,10749"
393717,"18,80,53"
11896,"35,80"
22327,"35,10749"
13811,"28,9648,878,53"
10632,"18,28,53,80"
9620,"28,12,9648,878,53"
267860,"28,53"
12154,35
11591,"35,10749,878"
11137,"35,10749"
9080,"35,12"
199928,"80,18,9648"
11823,"35,10749"
10836,"14,27,53"
763788,"28,53"
671043,35
178915,35
459910,"18,28,53"
287903,"27,35,14"
23629,"28,14,53"
13313,"16,10751,14"
11665,"28,35,53"
11169,"9648,28,18,53,80"
643532,"18,53"
425505,"878,28,12,53"
375355,"27,53"
37710,"28,53,10749"
18781,"53,27"
1370,"28,12,53,10752"
428078,"12,878"
428045,"28,12,10751,14"
82532,"18,35"
3604,"878,12,28"
2086,"53,80,28"
2058,"35,10749"
338676,"27,878"
195589,35
157851,18
76493,35
11017,35
890771,"53,18"
750253,"53,80,18"
461130,"878,28,80"
409297,"27,14,9648"
309886,"28,53,18"
9619,"28,12,18,53"
4722,"27,878,53"
324807,"18,53,10749"
341006,"27,53"
242022,35
46529,"28,53,878,12"
302156,"28,80,878"
19164,"12,16,35,10751"
12262,27
11824,"35,14,10749"
10033,"35,10749"
9836,"16,35,10751"
8373,"878,28,12"
2637,"18,27,9648"
340481,"53,18,80"
59570,35
52505,18
1634,"10751,12,18"
660982,35
616820,"27,53"
136418,"28,53"
55846,"80,28,53"
11355,"10749,35,18"
11234,"878,28"
157820,"18,14"
85373,"10402,10749,18"
45658,"35,18,10749"
590995,"27,18,14"
419831,"14,18"
98567,"28,12"
69798,35
7942,"35,10749"
739990,"14,10751,27"
668195,18
473149,"27,53"
306943,35
209247,"35,80"
10070,"27,28"
9457,"12,28,27,878"
8090,"53,80,9648,18"
102362,"53,28,80,18"
85872,35
11917,"27,53,80"
6278,"12,28,14"
411143,"878,53,27"
335778,"28,12,18,14"
9899,35
2114,"12,28,14,878,53,10749,16"
390061,"18,36,53"
11418,"12,35,10749"
9573,"53,80"
5971,"35,80"
979924,53
387592,"10751,35,16,12"
19457,"80,18,53"
663,"27,53,80"
114750,"18,10749"
43930,"28,12,18"
31359,35
9285,"35,12"
492353,35
11384,"28,35,80"
9725,27
454293,35
264999,"35,18"
11931,"35,18,10749"
8675,35
47533,"9648,14,35,12"
14709,"35,18,10749"
11353,35
10739,"18,35,10749"
10425,"18,28,53,80"
698,"28,12,53,878"
576004,"35,27"
11860,"35,10749"
2269,"14,28,12,27,53"
611213,"10749,35"
93837,"28,35"
77930,"18,35"
41479,"35,18"
13532,"12,35"
12412,"18,10752"
5689,"10749,12"
490445,35
64686,"18,28,14"
14444,"10751,16,35,12"
10972,"27,9648"
1809,"18,10749,35"
652004,"27,53"
157825,"53,18"
87496,"18,53"
81390,"12,28,53,80"
13673,"35,10751"
487680,"28,80,18"
61717,"10751,28,12,10770"
35552,"14,12,28,9648"
20235,"16,10751"
531509,35
182127,"28,18"
59968,"35,18"
13455,"878,28,12,53"
4477,"80,53,18"
804150,"53,35,80"
509585,"18,53,28"
218784,"878,35,27"
59962,"28,35,10749"
19004,"16,12,10751"
13499,"35,10751,10749"
9642,"10751,16,35,12"
9545,"28,18,53"
506072,878
400106,"14,28,53"
326285,"80,18"
225565,"35,10749"
77944,35
9641,"35,10751,12"
582596,"35,10749"
279690,"35,18,14,27"
15577,"80,18"
333381,"18,53"
319341,35
218836,"16,35,12,10751"
38543,"10749,12,28,36"
11557,"18,10749,35"
9889,"35,10749"
8688,"53,80,9648"
819876,"27,878"
667216,"27,878"
464737,27
72545,"12,28,878"
21845,"10751,35"
6552,"35,27,14"
272548,35
9257,"28,53,80"
609972,"27,9648"
530382,"878,53"
399796,35
12253,"28,18"
296,"28,53,878"
860623,"28,53"
347126,"18,14"
13190,"16,27,878,53"
58431,"10749,27,35,53"
13387,"28,53,80"
6076,"18,35,10749"
1688,"28,878"
399031,18
7007,"28,18,53"
532671,"27,53"
15417,"28,35,12,10749,18"
9506,35
8247,"28,12,878"
301875,"18,10749,878"
126277,"27,53"
13927,"16,10751"
8978,"53,28,12,80"
12538,"35,10749"
9541,"35,10749,18"
1852,"18,36,53"
516632,"27,9648,53"
395990,"28,80,18,53"
69668,"9648,18,53"
6963,"35,18"
454294,"28,12,14,10751"
391714,"18,10749"
278774,"10770,35,10751"
47971,"28,12,80"
8916,"12,16,35,10751"
382593,35
152792,"80,18,53"
10202,"14,35,10751,10749"
576156,"35,28,10749"
340102,"878,27,28,9648,12"
219572,"28,80,18"
49520,35
7484,"16,10751,12,35"
299847,35
197796,"14,10749"
20187,"28,12,18"
15413,"35,10751"
12707,"12,27,53"
10589,"28,35,80,18"
8078,"878,27,28"
115782,"18,36"
507143,"35,18,10749"
286565,"9648,18,10749"
284296,"18,35"
109443,35
12145,"35,10749"
6341,"18,28,53"
18360,"12,14,28,35,10751"
14819,"10751,35,18"
11892,"80,18,53"
268896,"28,14,878,12"
11699,"18,80"
9293,"35,10749"
446807,53
6038,"28,12,35,37"
8592,"12,35,80"
23049,"35,10749"
10345,"28,35,80"
10065,27
331,"12,28,53,878"
593402,"35,18,10751"
417644,"28,35,80"
13973,"35,18"
291356,"37,28"
13969,"10751,35,18,10749"
10468,"35,18"
613080,"35,14"
442062,"12,35,14,10751,27"
427900,"35,18,10749"
335796,27
34806,"35,10749"
10025,"35,18,10751,14,10749"
438347,"10749,35"
23830,"18,10749"
10781,27
5516,"35,80,53"
419479,"35,27"
9103,"28,12,18"
2768,"80,18,9648"
369894,18
263341,"28,12,18"
65086,"18,27,53"
63493,"18,53"
60803,"12,35,10751"
11966,"35,10751,878,18"
8818,"36,18,10402"
4599,"18,35,10749"
152748,"80,18,10749"
11286,"28,35"
10407,"35,10749"
955,"12,28,53"
437670,35
109418,35
921636,"10749,28,35"
680593,"27,18,9648"
244264,"35,18,10749"
111190,18
80271,"18,35,10749"
12157,"35,10749,18"
10013,"35,18,14"
672582,"27,18"
258284,"53,80,9648"
97370,"53,878,18"
13492,"18,27,28,53"
137094,"28,18,53"
12180,"16,28,878,12"
10093,"27,18,53"
575417,"18,35"
283378,"18,14,10749"
14240,"28,80,27,9648"
531309,"27,878,53,9648"
474764,"18,27,53"
20850,"53,27,10752"
208134,35
65759,"16,35,10751"
